State,CYQ,Year,Quarter,Benefit,Benefit in a year,Benefit Rank,Average Weekly Benefit,High Benefit Date
VT,1992.1,1992,1,22811.922,73111.217,7053,60013.475,2009.1
VT,1992.2,1992,2,18854.509,71808.843,7490,60013.475,2009.1
VT,1992.3,1992,3,11995.962,69062.709,8360,60013.475,2009.1
VT,1992.4,1992,4,12215.57,65877.963,8337,60013.475,2009.1
VT,1993.1,1993,1,18668.124,61734.165,7514,60013.475,2009.1
VT,1993.2,1993,2,15093.215,57972.871,7969,60013.475,2009.1
VT,1993.3,1993,3,10814.504,56791.413,8505,60013.475,2009.1
VT,1993.4,1993,4,11942.58,56518.423,8367,60013.475,2009.1
VT,1994.1,1994,1,19757.834,57608.133,7384,60013.475,2009.1
VT,1994.2,1994,2,15489.923,58004.841,7910,60013.475,2009.1
VT,1994.3,1994,3,9645.33,56835.667,8658,60013.475,2009.1
VT,1994.4,1994,4,9694.938,54588.025,8653,60013.475,2009.1
VT,1995.1,1995,1,17224.933,52055.124,7690,60013.475,2009.1
VT,1995.2,1995,2,13645.196,50210.397,8168,60013.475,2009.1
VT,1995.3,1995,3,9854.089,50419.156,8627,60013.475,2009.1
VT,1995.4,1995,4,10493.927,51218.145,8552,60013.475,2009.1
VT,1996.1,1996,1,18667.269,52660.481,7515,60013.475,2009.1
VT,1996.2,1996,2,14243.61,53258.895,8085,60013.475,2009.1
VT,1996.3,1996,3,9664.233,53069.039,8657,60013.475,2009.1
VT,1996.4,1996,4,10287.85,52862.962,8578,60013.475,2009.1
VT,1997.1,1997,1,17870.195,52065.888,7622,60013.475,2009.1
VT,1997.2,1997,2,13545.453,51367.731,8178,60013.475,2009.1
VT,1997.3,1997,3,8497.116,50200.614,8827,60013.475,2009.1
VT,1997.4,1997,4,9639.981,49552.745,8660,60013.475,2009.1
VT,1998.1,1998,1,16651.144,48333.694,7769,60013.475,2009.1
VT,1998.2,1998,2,11102.423,45890.664,8465,60013.475,2009.1
VT,1998.3,1998,3,7901.45,45294.998,8913,60013.475,2009.1
VT,1998.4,1998,4,9224.578,44879.595,8731,60013.475,2009.1
VT,1999.1,1999,1,17946.844,46175.295,7614,60013.475,2009.1
VT,1999.2,1999,2,11332.129,46405.001,8440,60013.475,2009.1
VT,1999.3,1999,3,8078.278,46581.829,8884,60013.475,2009.1
VT,1999.4,1999,4,8753.352,46110.603,8795,60013.475,2009.1
VT,2000.1,2000,1,16742.681,44906.44,7758,60013.475,2009.1
VT,2000.2,2000,2,10749.328,44323.639,8512,60013.475,2009.1
VT,2000.3,2000,3,8176.987,44422.348,8869,60013.475,2009.1
VT,2000.4,2000,4,9765.66,45434.656,8644,60013.475,2009.1
VT,2001.1,2001,1,20628.92,49320.895,7273,60013.475,2009.1
VT,2001.2,2001,2,14699.422,53270.989,8010,60013.475,2009.1
VT,2001.3,2001,3,11563.872,56657.874,8408,60013.475,2009.1
VT,2001.4,2001,4,18222.047,65114.261,7577,60013.475,2009.1
VT,2002.1,2002,1,28543.823,73029.164,6468,60013.475,2009.1
VT,2002.2,2002,2,23382.207,81711.949,6996,60013.475,2009.1
VT,2002.3,2002,3,20490.992,90639.069,7290,60013.475,2009.1
VT,2002.4,2002,4,23667.86,96084.882,6962,60013.475,2009.1
VT,2003.1,2003,1,35804.361,103345.42,5807,60013.475,2009.1
VT,2003.2,2003,2,25182.913,105146.126,6811,60013.475,2009.1
VT,2003.3,2003,3,18226.058,102881.192,7575,60013.475,2009.1
VT,2003.4,2003,4,19799.157,99012.489,7380,60013.475,2009.1
VT,2004.1,2004,1,31587.589,94795.717,6176,60013.475,2009.1
VT,2004.2,2004,2,19561.3,89174.104,7409,60013.475,2009.1
VT,2004.3,2004,3,13410.164,84358.21,8196,60013.475,2009.1
VT,2004.4,2004,4,15997.403,80556.456,7851,60013.475,2009.1
VT,2005.1,2005,1,30044.099,79012.966,6306,60013.475,2009.1
VT,2005.2,2005,2,18893.148,78344.814,7485,60013.475,2009.1
VT,2005.3,2005,3,13500.204,78434.854,8186,60013.475,2009.1
VT,2005.4,2005,4,17331.664,79769.115,7672,60013.475,2009.1
VT,2006.1,2006,1,32244.077,81969.093,6112,60013.475,2009.1
VT,2006.2,2006,2,20481.041,83556.986,7293,60013.475,2009.1
VT,2006.3,2006,3,14556.83,84613.612,8036,60013.475,2009.1
VT,2006.4,2006,4,17235.088,84517.036,7689,60013.475,2009.1
VT,2007.1,2007,1,34439.959,86712.918,5905,60013.475,2009.1
VT,2007.2,2007,2,23028.653,89260.53,7024,60013.475,2009.1
VT,2007.3,2007,3,15201.612,89905.312,7952,60013.475,2009.1
VT,2007.4,2007,4,19073.229,91743.453,7466,60013.475,2009.1
VT,2008.1,2008,1,37231.174,94534.668,5681,60013.475,2009.1
VT,2008.2,2008,2,26820.792,98326.807,6638,60013.475,2009.1
VT,2008.3,2008,3,19258.914,102384.109,7444,60013.475,2009.1
VT,2008.4,2008,4,29557.093,112867.973,6347,60013.475,2009.1
VT,2009.1,2009,1,60013.475,135650.274,4088,60013.475,2009.1
VT,2009.2,2009,2,57381.127,166210.609,4217,60013.475,2009.1
VT,2009.3,2009,3,40762.832,187714.527,5369,60013.475,2009.1
VT,2009.4,2009,4,37229.874,195387.308,5682,60013.475,2009.1
VT,2010.1,2010,1,53792.987,189166.82,4429,60013.475,2009.1
VT,2010.2,2010,2,38326.728,170112.421,5592,60013.475,2009.1
VT,2010.3,2010,3,26879.739,156229.328,6627,60013.475,2009.1
VT,2010.4,2010,4,28461.062,147460.516,6475,60013.475,2009.1
VT,2011.1,2011,1,44848.103,138515.632,5014,60013.475,2009.1
VT,2011.2,2011,2,30367.667,130556.571,6275,60013.475,2009.1
VT,2011.3,2011,3,20807.314,124484.146,7250,60013.475,2009.1
VT,2011.4,2011,4,21134.061,117157.145,7221,60013.475,2009.1
VT,2012.1,2012,1,36265.971,108575.013,5775,60013.475,2009.1
VT,2012.2,2012,2,25503.679,103711.025,6758,60013.475,2009.1
VT,2012.3,2012,3,17776.89,100680.601,7635,60013.475,2009.1
VT,2012.4,2012,4,19400.434,98946.974,7423,60013.475,2009.1
VT,2013.1,2013,1,31958.737,94639.74,6140,60013.475,2009.1
VT,2013.2,2013,2,22130.722,91266.783,7122,60013.475,2009.1
VT,2013.3,2013,3,16007.5,89497.393,7849,60013.475,2009.1
VT,2013.4,2013,4,17605.618,87702.577,7652,60013.475,2009.1
VT,2014.1,2014,1,29723.515,85467.355,6324,60013.475,2009.1
VT,2014.2,2014,2,19764.765,83101.398,7382,60013.475,2009.1
VT,2014.3,2014,3,13649.941,80743.839,8167,60013.475,2009.1
VT,2014.4,2014,4,16981.803,80120.024,7724,60013.475,2009.1
VT,2015.1,2015,1,28325.892,78722.401,6492,60013.475,2009.1
VT,2015.2,2015,2,17629.289,76586.925,7648,60013.475,2009.1
VT,2015.3,2015,3,12584.817,75521.801,8296,60013.475,2009.1
VT,2015.4,2015,4,13778.129,72318.127,8148,60013.475,2009.1
VT,2016.1,2016,1,26933.678,70925.913,6624,60013.475,2009.1
VT,2016.2,2016,2,17142.241,70438.865,7704,60013.475,2009.1
VT,2016.3,2016,3,12490.908,70344.956,8307,60013.475,2009.1
VT,2016.4,2016,4,13763.106,70329.933,8151,60013.475,2009.1
VT,2017.1,2017,1,26811.739,70207.994,6639,60013.475,2009.1
VT,2017.2,2017,2,16389.837,69455.59,7804,60013.475,2009.1
VT,2017.3,2017,3,11834.985,68799.667,8378,60013.475,2009.1
VT,2017.4,2017,4,12623.372,67659.933,8288,60013.475,2009.1
VT,2018.1,2018,1,25481.161,66329.355,6760,60013.475,2009.1
WA,1971.1,1971,1,59208.1,59208.1,4129,658119.692,2009.2
WA,1971.2,1971,2,48506.452,107714.552,4740,658119.692,2009.2
WA,1971.3,1971,3,43010.72,150725.272,5180,658119.692,2009.2
WA,1971.4,1971,4,39121.186,189846.458,5533,658119.692,2009.2
WA,1972.1,1972,1,49778.767,180417.125,4670,658119.692,2009.2
WA,1972.2,1972,2,33523.185,165433.858,5989,658119.692,2009.2
WA,1972.3,1972,3,28236.173,150659.311,6499,658119.692,2009.2
WA,1972.4,1972,4,30933.607,142471.732,6235,658119.692,2009.2
WA,1973.1,1973,1,41551.357,134244.322,5295,658119.692,2009.2
WA,1973.2,1973,2,31101.419,131822.556,6216,658119.692,2009.2
WA,1973.3,1973,3,28327.524,131913.907,6491,658119.692,2009.2
WA,1973.4,1973,4,32808.273,133788.573,6059,658119.692,2009.2
WA,1974.1,1974,1,51453.547,143690.763,4566,658119.692,2009.2
WA,1974.2,1974,2,37722.872,150312.216,5641,658119.692,2009.2
WA,1974.3,1974,3,33065.585,155050.277,6036,658119.692,2009.2
WA,1974.4,1974,4,37893.838,160135.842,5618,658119.692,2009.2
WA,1975.1,1975,1,62518.292,171200.587,3973,658119.692,2009.2
WA,1975.2,1975,2,53815.227,187292.942,4427,658119.692,2009.2
WA,1975.3,1975,3,47316.447,201543.804,4829,658119.692,2009.2
WA,1975.4,1975,4,49855.843,213505.809,4669,658119.692,2009.2
WA,1976.1,1976,1,63329.684,214317.201,3939,658119.692,2009.2
WA,1976.2,1976,2,48292.206,208794.18,4765,658119.692,2009.2
WA,1976.3,1976,3,43725.334,205203.067,5101,658119.692,2009.2
WA,1976.4,1976,4,44134.694,199481.918,5064,658119.692,2009.2
WA,1977.1,1977,1,59987.968,196140.202,4090,658119.692,2009.2
WA,1977.2,1977,2,46950.723,194798.719,4858,658119.692,2009.2
WA,1977.3,1977,3,40041.043,191114.428,5443,658119.692,2009.2
WA,1977.4,1977,4,36220.349,183200.083,5779,658119.692,2009.2
WA,1978.1,1978,1,48751.183,171963.298,4726,658119.692,2009.2
WA,1978.2,1978,2,35870.524,160883.099,5801,658119.692,2009.2
WA,1978.3,1978,3,31699.542,152541.598,6164,658119.692,2009.2
WA,1978.4,1978,4,32075.398,148396.647,6129,658119.692,2009.2
WA,1979.1,1979,1,54800.778,154446.242,4368,658119.692,2009.2
WA,1979.2,1979,2,37512.757,156088.475,5654,658119.692,2009.2
WA,1979.3,1979,3,32793.477,157182.41,6060,658119.692,2009.2
WA,1979.4,1979,4,40467.929,165574.941,5394,658119.692,2009.2
WA,1980.1,1980,1,78524.022,189298.185,3371,658119.692,2009.2
WA,1980.2,1980,2,78181.184,229966.612,3388,658119.692,2009.2
WA,1980.3,1980,3,80339.22,277512.355,3305,658119.692,2009.2
WA,1980.4,1980,4,80777.09,317821.516,3292,658119.692,2009.2
WA,1981.1,1981,1,102419.374,341716.868,2776,658119.692,2009.2
WA,1981.2,1981,2,90663.67,354199.354,3033,658119.692,2009.2
WA,1981.3,1981,3,85998.594,359858.728,3145,658119.692,2009.2
WA,1981.4,1981,4,107696.512,386778.15,2690,658119.692,2009.2
WA,1982.1,1982,1,153587.796,437946.572,2070,658119.692,2009.2
WA,1982.2,1982,2,140223.56,487506.462,2242,658119.692,2009.2
WA,1982.3,1982,3,130014.104,531521.972,2389,658119.692,2009.2
WA,1982.4,1982,4,146143.792,569969.252,2178,658119.692,2009.2
WA,1983.1,1983,1,161882.428,578263.884,1971,658119.692,2009.2
WA,1983.2,1983,2,124140.048,562180.372,2457,658119.692,2009.2
WA,1983.3,1983,3,106575.234,538741.502,2705,658119.692,2009.2
WA,1983.4,1983,4,105364.766,497962.476,2723,658119.692,2009.2
WA,1984.1,1984,1,123718.496,459798.544,2464,658119.692,2009.2
WA,1984.2,1984,2,96596.522,432255.018,2892,658119.692,2009.2
WA,1984.3,1984,3,84727.87,410407.654,3181,658119.692,2009.2
WA,1984.4,1984,4,92427.29,397470.178,2988,658119.692,2009.2
WA,1985.1,1985,1,128599.571,402351.253,2397,658119.692,2009.2
WA,1985.2,1985,2,99776.679,405531.41,2826,658119.692,2009.2
WA,1985.3,1985,3,86539.211,407342.751,3125,658119.692,2009.2
WA,1985.4,1985,4,97161.57,412077.031,2879,658119.692,2009.2
WA,1986.1,1986,1,115489.266,398966.726,2580,658119.692,2009.2
WA,1986.2,1986,2,88229.244,387419.291,3089,658119.692,2009.2
WA,1986.3,1986,3,85485.712,386365.792,3160,658119.692,2009.2
WA,1986.4,1986,4,88769.351,377973.573,3076,658119.692,2009.2
WA,1987.1,1987,1,112279.37,374763.677,2630,658119.692,2009.2
WA,1987.2,1987,2,88513.186,375047.619,3082,658119.692,2009.2
WA,1987.3,1987,3,74770.416,364332.323,3512,658119.692,2009.2
WA,1987.4,1987,4,81072.268,356635.24,3280,658119.692,2009.2
WA,1988.1,1988,1,113456.95,357812.82,2613,658119.692,2009.2
WA,1988.2,1988,2,88638.257,357937.891,3078,658119.692,2009.2
WA,1988.3,1988,3,79201.402,362368.877,3345,658119.692,2009.2
WA,1988.4,1988,4,82863.275,364159.884,3232,658119.692,2009.2
WA,1989.1,1989,1,122383.765,373086.699,2488,658119.692,2009.2
WA,1989.2,1989,2,88717.206,373165.648,3077,658119.692,2009.2
WA,1989.3,1989,3,75730.98,369695.226,3476,658119.692,2009.2
WA,1989.4,1989,4,84820.351,371652.302,3179,658119.692,2009.2
WA,1990.1,1990,1,126255.689,375524.226,2431,658119.692,2009.2
WA,1990.2,1990,2,95660.962,382467.982,2915,658119.692,2009.2
WA,1990.3,1990,3,87440.203,394177.205,3105,658119.692,2009.2
WA,1990.4,1990,4,116326.277,425683.131,2567,658119.692,2009.2
WA,1991.1,1991,1,171273.612,470701.054,1870,658119.692,2009.2
WA,1991.2,1991,2,149683.28,524723.372,2124,658119.692,2009.2
WA,1991.3,1991,3,134515.743,571798.912,2323,658119.692,2009.2
WA,1991.4,1991,4,143298.746,598771.381,2212,658119.692,2009.2
WA,1992.1,1992,1,194837.163,622334.932,1634,658119.692,2009.2
WA,1992.2,1992,2,157378.435,630030.087,2025,658119.692,2009.2
WA,1992.3,1992,3,147864.562,643378.906,2154,658119.692,2009.2
WA,1992.4,1992,4,161104.726,661184.886,1980,658119.692,2009.2
WA,1993.1,1993,1,207901.815,674249.538,1532,658119.692,2009.2
WA,1993.2,1993,2,166855.491,683726.594,1920,658119.692,2009.2
WA,1993.3,1993,3,158690.735,694552.767,2013,658119.692,2009.2
WA,1993.4,1993,4,194822.271,728270.312,1635,658119.692,2009.2
WA,1994.1,1994,1,263483.382,783851.879,1188,658119.692,2009.2
WA,1994.2,1994,2,228033.581,845029.969,1400,658119.692,2009.2
WA,1994.3,1994,3,191266.047,877605.281,1663,658119.692,2009.2
WA,1994.4,1994,4,194086.992,876870.002,1641,658119.692,2009.2
WA,1995.1,1995,1,245893.206,859279.826,1293,658119.692,2009.2
WA,1995.2,1995,2,201990.16,833236.405,1575,658119.692,2009.2
WA,1995.3,1995,3,181799.684,823770.042,1763,658119.692,2009.2
WA,1995.4,1995,4,202832.65,832515.7,1571,658119.692,2009.2
WA,1996.1,1996,1,262090.097,848712.591,1197,658119.692,2009.2
WA,1996.2,1996,2,199835.565,846557.996,1590,658119.692,2009.2
WA,1996.3,1996,3,174177.801,838936.113,1835,658119.692,2009.2
WA,1996.4,1996,4,185818.164,821921.627,1717,658119.692,2009.2
WA,1997.1,1997,1,228359.854,788191.384,1399,658119.692,2009.2
WA,1997.2,1997,2,170975.548,759331.367,1876,658119.692,2009.2
WA,1997.3,1997,3,148980.661,734134.227,2135,658119.692,2009.2
WA,1997.4,1997,4,170453.43,718769.493,1883,658119.692,2009.2
WA,1998.1,1998,1,227691.132,718100.771,1403,658119.692,2009.2
WA,1998.2,1998,2,176906.212,724031.435,1814,658119.692,2009.2
WA,1998.3,1998,3,158314.92,733365.694,2016,658119.692,2009.2
WA,1998.4,1998,4,188182.921,751095.185,1694,658119.692,2009.2
WA,1999.1,1999,1,260129.868,783533.921,1208,658119.692,2009.2
WA,1999.2,1999,2,212688.631,819316.34,1496,658119.692,2009.2
WA,1999.3,1999,3,198621.358,859622.778,1599,658119.692,2009.2
WA,1999.4,1999,4,212612.094,884051.951,1498,658119.692,2009.2
WA,2000.1,2000,1,272237.235,896159.318,1137,658119.692,2009.2
WA,2000.2,2000,2,207407.926,890878.613,1536,658119.692,2009.2
WA,2000.3,2000,3,182602.042,874859.297,1755,658119.692,2009.2
WA,2000.4,2000,4,224808.044,887055.247,1419,658119.692,2009.2
WA,2001.1,2001,1,300623.289,915441.301,990,658119.692,2009.2
WA,2001.2,2001,2,306547.365,1014580.74,971,658119.692,2009.2
WA,2001.3,2001,3,316289.393,1148268.091,936,658119.692,2009.2
WA,2001.4,2001,4,402235.469,1325695.516,660,658119.692,2009.2
WA,2002.1,2002,1,502782.469,1527854.696,470,658119.692,2009.2
WA,2002.2,2002,2,445787.537,1667094.868,569,658119.692,2009.2
WA,2002.3,2002,3,377584.986,1728390.461,724,658119.692,2009.2
WA,2002.4,2002,4,389164.456,1715319.448,693,658119.692,2009.2
WA,2003.1,2003,1,445049.919,1657586.898,572,658119.692,2009.2
WA,2003.2,2003,2,385819.526,1597618.887,701,658119.692,2009.2
WA,2003.3,2003,3,333863.17,1553897.071,859,658119.692,2009.2
WA,2003.4,2003,4,349489.435,1514222.05,807,658119.692,2009.2
WA,2004.1,2004,1,367152.44,1436324.571,752,658119.692,2009.2
WA,2004.2,2004,2,259605.254,1310110.299,1212,658119.692,2009.2
WA,2004.3,2004,3,216840.438,1193087.567,1469,658119.692,2009.2
WA,2004.4,2004,4,220701.739,1064299.871,1449,658119.692,2009.2
WA,2005.1,2005,1,237656.548,934803.979,1336,658119.692,2009.2
WA,2005.2,2005,2,179395.708,854594.433,1791,658119.692,2009.2
WA,2005.3,2005,3,162555.245,800309.24,1963,658119.692,2009.2
WA,2005.4,2005,4,182967.048,762574.549,1752,658119.692,2009.2
WA,2006.1,2006,1,220716.35,745634.351,1448,658119.692,2009.2
WA,2006.2,2006,2,169706.333,735944.976,1890,658119.692,2009.2
WA,2006.3,2006,3,146348.357,719738.088,2173,658119.692,2009.2
WA,2006.4,2006,4,186180.466,722951.506,1715,658119.692,2009.2
WA,2007.1,2007,1,206187.781,708422.937,1547,658119.692,2009.2
WA,2007.2,2007,2,161534.257,700250.861,1975,658119.692,2009.2
WA,2007.3,2007,3,148423.456,702325.96,2144,658119.692,2009.2
WA,2007.4,2007,4,188035.695,704181.189,1696,658119.692,2009.2
WA,2008.1,2008,1,251340.056,749333.464,1262,658119.692,2009.2
WA,2008.2,2008,2,221083.621,808882.828,1443,658119.692,2009.2
WA,2008.3,2008,3,215454.891,875914.263,1478,658119.692,2009.2
WA,2008.4,2008,4,340195.004,1028073.572,834,658119.692,2009.2
WA,2009.1,2009,1,582202.724,1358936.24,331,658119.692,2009.2
WA,2009.2,2009,2,658119.692,1795972.311,232,658119.692,2009.2
WA,2009.3,2009,3,611678.391,2192195.811,292,658119.692,2009.2
WA,2009.4,2009,4,611012.982,2463013.789,293,658119.692,2009.2
WA,2010.1,2010,1,635452.448,2516263.513,254,658119.692,2009.2
WA,2010.2,2010,2,472560.43,2330704.251,526,658119.692,2009.2
WA,2010.3,2010,3,351159.226,2070185.086,799,658119.692,2009.2
WA,2010.4,2010,4,360762.95,1819935.054,769,658119.692,2009.2
WA,2011.1,2011,1,405747.494,1590230.1,650,658119.692,2009.2
WA,2011.2,2011,2,333565.966,1451235.636,861,658119.692,2009.2
WA,2011.3,2011,3,310506.742,1410583.152,956,658119.692,2009.2
WA,2011.4,2011,4,342059.024,1391879.226,826,658119.692,2009.2
WA,2012.1,2012,1,407564.177,1393695.909,648,658119.692,2009.2
WA,2012.2,2012,2,312291.166,1372421.109,947,658119.692,2009.2
WA,2012.3,2012,3,275116.97,1337031.337,1124,658119.692,2009.2
WA,2012.4,2012,4,303516.089,1298488.402,981,658119.692,2009.2
WA,2013.1,2013,1,336200.644,1227124.869,851,658119.692,2009.2
WA,2013.2,2013,2,282795.251,1197628.954,1083,658119.692,2009.2
WA,2013.3,2013,3,252101.058,1174613.042,1257,658119.692,2009.2
WA,2013.4,2013,4,280719.735,1151816.688,1096,658119.692,2009.2
WA,2014.1,2014,1,327493.771,1143109.815,893,658119.692,2009.2
WA,2014.2,2014,2,254024.303,1114338.867,1241,658119.692,2009.2
WA,2014.3,2014,3,211365.586,1073603.395,1510,658119.692,2009.2
WA,2014.4,2014,4,243314.559,1036198.219,1308,658119.692,2009.2
WA,2015.1,2015,1,283992.886,992697.334,1078,658119.692,2009.2
WA,2015.2,2015,2,226643.094,965316.125,1409,658119.692,2009.2
WA,2015.3,2015,3,205266.217,959216.756,1553,658119.692,2009.2
WA,2015.4,2015,4,244442.908,960345.105,1301,658119.692,2009.2
WA,2016.1,2016,1,289755.186,966107.405,1043,658119.692,2009.2
WA,2016.2,2016,2,229939.205,969403.516,1388,658119.692,2009.2
WA,2016.3,2016,3,210577.974,974715.273,1517,658119.692,2009.2
WA,2016.4,2016,4,240183.042,970455.407,1322,658119.692,2009.2
WA,2017.1,2017,1,288967.484,969667.705,1050,658119.692,2009.2
WA,2017.2,2017,2,227157.104,966885.604,1404,658119.692,2009.2
WA,2017.3,2017,3,275652.454,1031960.084,1119,658119.692,2009.2
WA,2017.4,2017,4,260117.66,1051894.702,1209,658119.692,2009.2
WA,2018.1,2018,1,283383.942,1046311.16,1079,658119.692,2009.2
WI,1971.1,1971,1,40417.059,40417.059,5402,577203.085,2009.1
WI,1971.2,1971,2,27027.292,67444.351,6617,577203.085,2009.1
WI,1971.3,1971,3,18061.756,85506.107,7600,577203.085,2009.1
WI,1971.4,1971,4,20817.328,106323.435,7248,577203.085,2009.1
WI,1972.1,1972,1,40218.083,106124.459,5423,577203.085,2009.1
WI,1972.2,1972,2,24443.621,103540.788,6874,577203.085,2009.1
WI,1972.3,1972,3,14891.751,100370.783,7987,577203.085,2009.1
WI,1972.4,1972,4,15558.164,95111.619,7904,577203.085,2009.1
WI,1973.1,1973,1,34068.144,88961.68,5939,577203.085,2009.1
WI,1973.2,1973,2,20210.54,84728.599,7331,577203.085,2009.1
WI,1973.3,1973,3,13880.929,83717.777,8130,577203.085,2009.1
WI,1973.4,1973,4,15227.404,83387.017,7948,577203.085,2009.1
WI,1974.1,1974,1,42768.293,92087.166,5194,577203.085,2009.1
WI,1974.2,1974,2,25238.656,97115.282,6807,577203.085,2009.1
WI,1974.3,1974,3,18026.918,101261.271,7602,577203.085,2009.1
WI,1974.4,1974,4,28231.978,114265.845,6500,577203.085,2009.1
WI,1975.1,1975,1,89791.01,161288.562,3051,577203.085,2009.1
WI,1975.2,1975,2,85343.162,221393.068,3163,577203.085,2009.1
WI,1975.3,1975,3,55018.246,258384.396,4348,577203.085,2009.1
WI,1975.4,1975,4,46778.399,276930.817,4875,577203.085,2009.1
WI,1976.1,1976,1,74470.088,261609.895,3526,577203.085,2009.1
WI,1976.2,1976,2,46727.584,222994.317,4879,577203.085,2009.1
WI,1976.3,1976,3,37814.522,205790.593,5628,577203.085,2009.1
WI,1976.4,1976,4,44094.1,203106.294,5067,577203.085,2009.1
WI,1977.1,1977,1,78611.608,207247.814,3367,577203.085,2009.1
WI,1977.2,1977,2,42493.364,203013.594,5219,577203.085,2009.1
WI,1977.3,1977,3,32132.566,197331.638,6122,577203.085,2009.1
WI,1977.4,1977,4,40499.948,193737.486,5390,577203.085,2009.1
WI,1978.1,1978,1,75761.408,190887.286,3472,577203.085,2009.1
WI,1978.2,1978,2,41203.882,189597.804,5332,577203.085,2009.1
WI,1978.3,1978,3,28022.863,185488.101,6522,577203.085,2009.1
WI,1978.4,1978,4,36685.949,181674.102,5733,577203.085,2009.1
WI,1979.1,1979,1,92422.624,198335.318,2990,577203.085,2009.1
WI,1979.2,1979,2,48745.016,205876.452,4727,577203.085,2009.1
WI,1979.3,1979,3,39595.466,217449.055,5491,577203.085,2009.1
WI,1979.4,1979,4,51517.002,232280.108,4559,577203.085,2009.1
WI,1980.1,1980,1,122570.82,262428.304,2485,577203.085,2009.1
WI,1980.2,1980,2,125305.076,338988.364,2441,577203.085,2009.1
WI,1980.3,1980,3,123328.324,422721.222,2469,577203.085,2009.1
WI,1980.4,1980,4,111155.234,482359.454,2650,577203.085,2009.1
WI,1981.1,1981,1,157198.468,516987.102,2030,577203.085,2009.1
WI,1981.2,1981,2,104777.38,496459.406,2735,577203.085,2009.1
WI,1981.3,1981,3,83754.438,456885.52,3211,577203.085,2009.1
WI,1981.4,1981,4,113646.77,459377.056,2610,577203.085,2009.1
WI,1982.1,1982,1,184941.336,487119.924,1725,577203.085,2009.1
WI,1982.2,1982,2,163242.684,545585.228,1957,577203.085,2009.1
WI,1982.3,1982,3,146262.408,608093.198,2174,577203.085,2009.1
WI,1982.4,1982,4,160345.204,654791.632,1996,577203.085,2009.1
WI,1983.1,1983,1,224426.04,694276.336,1423,577203.085,2009.1
WI,1983.2,1983,2,124824.556,655858.208,2450,577203.085,2009.1
WI,1983.3,1983,3,85114.77,594710.57,3170,577203.085,2009.1
WI,1983.4,1983,4,85759.468,520124.834,3151,577203.085,2009.1
WI,1984.1,1984,1,136980.236,432679.03,2290,577203.085,2009.1
WI,1984.2,1984,2,86269.734,394124.208,3136,577203.085,2009.1
WI,1984.3,1984,3,64245.928,373255.366,3906,577203.085,2009.1
WI,1984.4,1984,4,79751.792,367247.69,3328,577203.085,2009.1
WI,1985.1,1985,1,154896.442,385163.896,2056,577203.085,2009.1
WI,1985.2,1985,2,97757.419,396651.581,2869,577203.085,2009.1
WI,1985.3,1985,3,75584.58,407990.233,3483,577203.085,2009.1
WI,1985.4,1985,4,87092.473,415330.914,3111,577203.085,2009.1
WI,1986.1,1986,1,142572.14,403006.612,2220,577203.085,2009.1
WI,1986.2,1986,2,86490.671,391739.864,3127,577203.085,2009.1
WI,1986.3,1986,3,62996.725,379152.009,3952,577203.085,2009.1
WI,1986.4,1986,4,78512.373,370571.909,3373,577203.085,2009.1
WI,1987.1,1987,1,130747.696,358747.465,2377,577203.085,2009.1
WI,1987.2,1987,2,73157.731,345414.525,3566,577203.085,2009.1
WI,1987.3,1987,3,56538.01,338955.81,4266,577203.085,2009.1
WI,1987.4,1987,4,62467.204,322910.641,3975,577203.085,2009.1
WI,1988.1,1988,1,122838.024,315000.969,2481,577203.085,2009.1
WI,1988.2,1988,2,60992.013,302835.251,4043,577203.085,2009.1
WI,1988.3,1988,3,46117.475,292414.716,4927,577203.085,2009.1
WI,1988.4,1988,4,55558.065,285505.577,4318,577203.085,2009.1
WI,1989.1,1989,1,116993.205,279660.758,2560,577203.085,2009.1
WI,1989.2,1989,2,73901.303,292570.048,3545,577203.085,2009.1
WI,1989.3,1989,3,60426.521,306879.094,4071,577203.085,2009.1
WI,1989.4,1989,4,66558.345,317879.374,3806,577203.085,2009.1
WI,1990.1,1990,1,135095.422,335981.591,2316,577203.085,2009.1
