st,CYQ,year,quarter,CYQ_Total_Wages,staxemp,CYQ_Taxable_Wages,AWW
VI,2017.3,2017,3,380428.963,246383.57,216999.837,752.4597245
VI,2017.4,2017,4,361597.326,243841.334,161097.903,755.1265939
VI,2018.1,2018,1,351755.598,218736.797,103086.937,751.474562
VT,1971.1,1971,1,NA,NA,NA,NA
VT,1971.2,1971,2,NA,NA,NA,NA
VT,1971.3,1971,3,NA,NA,NA,NA
VT,1971.4,1971,4,NA,NA,NA,NA
VT,1972.1,1972,1,NA,NA,NA,NA
VT,1972.2,1972,2,NA,NA,NA,NA
VT,1972.3,1972,3,NA,NA,NA,NA
VT,1972.4,1972,4,NA,NA,NA,NA
VT,1973.1,1973,1,NA,NA,NA,NA
VT,1973.2,1973,2,NA,NA,NA,NA
VT,1973.3,1973,3,NA,NA,NA,NA
VT,1973.4,1973,4,NA,NA,NA,NA
VT,1974.1,1974,1,NA,NA,NA,NA
VT,1974.2,1974,2,NA,NA,NA,NA
VT,1974.3,1974,3,240224.244,223652.122,212203.814,35.85774718
VT,1974.4,1974,4,255015.279,237176.981,153921.423,73.13819993
VT,1975.1,1975,1,267891.275,249566.205,89273.857,110.8484234
VT,1975.2,1975,2,271666.734,252988.502,56013.651,150.1478095
VT,1975.3,1975,3,251793.636,232976.136,218374.367,152.3354065
VT,1975.4,1975,4,258941.102,239685.594,146107.242,154.0128442
VT,1976.1,1976,1,273008.467,253161.061,82655.04,155.639656
VT,1976.2,1976,2,291970.258,271651.077,56279.809,158.4688222
VT,1976.3,1976,3,274735.484,254774.565,236061.623,160.6519971
VT,1976.4,1976,4,288530.754,268092.003,153823.535,163.0910261
VT,1977.1,1977,1,312610.849,291147.094,90624.174,166.4379999
VT,1977.2,1977,2,320707.232,299476.319,60683.811,168.8786569
VT,1977.3,1977,3,299174.407,277613.579,265528.083,170.9253819
VT,1977.4,1977,4,320322.728,296781.463,218147.104,173.6406754
VT,1978.1,1978,1,345047.745,320554.033,145217.699,176.3274146
VT,1978.2,1978,2,354378.541,331046.785,94072.502,178.5599973
VT,1978.3,1978,3,411320.369,326171.158,308286.941,181.7954913
VT,1978.4,1978,4,442471.023,349524.289,238221.836,185.6247259
VT,1979.1,1979,1,450172.376,369102.057,153250.87,187.8690754
VT,1979.2,1979,2,481044.08,389509.705,104021.083,191.1610361
VT,1979.3,1979,3,472087.896,378987.111,354602.469,194.9273205
VT,1979.4,1979,4,494912.691,394821.306,253120.193,198.1480643
VT,1980.1,1980,1,501406.277,413012.69,152117.648,202.0231785
VT,1980.2,1980,2,543325.29,443128.993,103561.58,206.8964683
VT,1980.3,1980,3,522696.573,417517.564,386099.348,210.7479889
VT,1980.4,1980,4,542026.307,426639.524,246304.915,215.1140978
VT,1981.1,1981,1,544905.181,441089.512,143929.338,219.4303911
VT,1981.2,1981,2,597881.261,482148.803,99600.484,224.7793147
VT,1981.3,1981,3,566162.427,448655.032,409216.953,228.8214494
VT,1981.4,1981,4,599257.531,474727.769,256366.255,233.1262822
VT,1982.1,1982,1,615567.447,501435.762,149094.388,238.5974097
VT,1982.2,1982,2,665925.645,533006.828,103499.43,244.372277
VT,1982.3,1982,3,613574.922,488826.234,431702.909,248.8233851
VT,1982.4,1982,4,640034.696,503130.064,245891.806,253.6325219
VT,1983.1,1983,1,659024.598,550890.997,142354.828,258.7061203
VT,1983.2,1983,2,690860.785,545041.943,91641.069,262.1618512
VT,1983.3,1983,3,653387.745,514895.697,464917.082,266.7365056
VT,1983.4,1983,4,693288.03,539890.104,335905.678,271.5993822
VT,1984.1,1984,1,715436.353,583170.344,208024.973,275.8253866
VT,1984.2,1984,2,747560.583,590339.027,137025.429,278.3990124
VT,1984.3,1984,3,732894.755,578024.172,526857.002,282.1906321
VT,1984.4,1984,4,757542.31,590838.276,344969.427,284.6251567
VT,1985.1,1985,1,759184.908,619743.81,212254.438,285.9878093
VT,1985.2,1985,2,827250.143,659785.474,150965.374,290.2519511
VT,1985.3,1985,3,793312.252,629860.898,570555.595,293.0426143
VT,1985.4,1985,4,831922.207,653493.9,364300.91,296.8245205
VT,1986.1,1986,1,844369.76,690479.076,220927.709,300.4585966
VT,1986.2,1986,2,913960.686,733899.665,161209.353,304.8760678
VT,1986.3,1986,3,878664.362,699574.132,621137.088,309.122111
VT,1986.4,1986,4,917219.494,721592.721,377697.519,313.2700381
VT,1987.1,1987,1,912480.041,748402.201,229715.982,316.4670228
VT,1987.2,1987,2,1009033.813,807734.477,168699.242,321.3598082
VT,1987.3,1987,3,949853.027,758027.294,661330.145,323.7147659
VT,1987.4,1987,4,1001367.735,784096.445,401506.183,326.9556114
VT,1988.1,1988,1,1013126.697,829195.176,246498.03,331.2805254
VT,1988.2,1988,2,1134193.147,906790.355,183908.112,337.5868447
VT,1988.3,1988,3,1054218.736,832818.882,725050.85,342.1813694
VT,1988.4,1988,4,1092660.031,855203.14,412569.818,345.5452761
VT,1989.1,1989,1,1143403.044,921913.096,254245.261,352.0717371
VT,1989.2,1989,2,1223672.209,974950.213,181035.11,355.4094691
VT,1989.3,1989,3,1167444.465,912819.988,786514.349,360.6919052
VT,1989.4,1989,4,1206371.49,939199.443,418048.853,366.7232873
VT,1990.1,1990,1,1188420.472,944421.315,237424.244,368.5433708
VT,1990.2,1990,2,1283049.629,1010651.827,167837.224,372.0305199
VT,1990.3,1990,3,1232860.885,952224.166,800175.723,377.5134185
VT,1990.4,1990,4,1243726.463,944817.989,393308.434,382.3265093
VT,1991.1,1991,1,1227012.353,962537.667,220992.922,387.2123302
VT,1991.2,1991,2,1307616.714,1008841.24,148563.086,391.9990906
VT,1991.3,1991,3,1204482.734,901753.885,769463.161,394.0265646
VT,1991.4,1991,4,1247532.007,924236.336,368862.365,397.7692547
VT,1992.1,1992,1,1246629.325,971081.219,204640.173,402.5705582
VT,1992.2,1992,2,1333413.614,1019165.854,143420.535,406.9468788
VT,1992.3,1992,3,1247482.987,928803.649,779507.425,410.4744054
VT,1992.4,1992,4,1303836.326,962326.489,368815.556,414.1791375
VT,1993.1,1993,1,1315010.808,1016473.411,214536.036,417.9863012
VT,1993.2,1993,2,1457803.367,1115254.424,155924.218,425.5843215
VT,1993.3,1993,3,1270152.035,948631.633,787702.213,424.7042379
VT,1993.4,1993,4,1361441.73,1005122.484,387098.893,426.252989
VT,1994.1,1994,1,1402782.091,1082289.865,228941.521,430.543714
VT,1994.2,1994,2,1508259.259,1148983.859,161694.191,431.7910697
VT,1994.3,1994,3,1352420.026,1011750.251,826465.218,435.1928708
VT,1994.4,1994,4,1412485.664,1042002.699,385800.967,436.0980234
VT,1995.1,1995,1,1451357.707,1108595.202,231728.142,436.915922
VT,1995.2,1995,2,1552335.623,1187224.716,166626.005,437.0032914
VT,1995.3,1995,3,1478921.58,1109364.075,883391.007,443.2466768
VT,1995.4,1995,4,1484561.802,1100575.996,388027.649,445.5651018
VT,1996.1,1996,1,1501732.757,1147940.218,227085.291,446.7846897
VT,1996.2,1996,2,1617102.966,1226874.038,172127.315,448.9691012
VT,1996.3,1996,3,1559786.857,1181857.784,912310.003,452.6046078
VT,1996.4,1996,4,1575057.646,1153443.682,387617.248,457.2284373
VT,1997.1,1997,1,1573683.924,1217410.436,235565.582,460.6121877
VT,1997.2,1997,2,1706127.655,1313639.553,172227.017,465.9056502
VT,1997.3,1997,3,1633237.242,1234483.7,946032.963,470.1510754
VT,1997.4,1997,4,1643729.656,1213269.699,393291.539,473.4823232
VT,1998.1,1998,1,1649286.533,1281241.487,244092.46,476.886916
VT,1998.2,1998,2,1859843.533,1421842.938,189556.528,485.3088861
VT,1998.3,1998,3,1713793.435,1308406.68,979343.349,488.1557881
VT,1998.4,1998,4,1769099.517,1320499.697,411544.82,493.8607364
VT,1999.1,1999,1,1776141.99,1380300.917,251478.444,500.2462256
VT,1999.2,1999,2,1985906.949,1518775.5,196035.994,506.6052124
VT,1999.3,1999,3,1783782.375,1352692.053,1011077.847,508.302668
VT,1999.4,1999,4,1883796.613,1399253.614,423661.176,513.3314236
VT,2000.1,2000,1,1924841,1496808.129,257769.093,520.208482
VT,2000.2,2000,2,2133641.422,1631844.997,204981.522,526.1823283
VT,2000.3,2000,3,2005882.146,1525514.908,1106564.901,536.8495487
VT,2000.4,2000,4,2066017.782,1545962.488,409706.282,545.2317069
VT,2001.1,2001,1,2014210.36,1567680.103,261642.741,547.5787137
VT,2001.2,2001,2,2238607.668,1717463.721,209001.396,551.3345235
VT,2001.3,2001,3,2162384.95,1648854.763,1154103.181,559.1475309
VT,2001.4,2001,4,2182644.812,1622052.419,402637.329,565.2252635
VT,2002.1,2002,1,2111051.572,1633563.203,250539.098,571.0309044
VT,2002.2,2002,2,2302199.352,1740231.972,188705.679,576.3386092
VT,2002.3,2002,3,2180778.409,1631859.167,1143224.625,579.4977446
VT,2002.4,2002,4,2199589.716,1595746.459,387704.996,582.0584427
VT,2003.1,2003,1,2145470.649,1637412.833,234875.616,585.8464882
VT,2003.2,2003,2,2360525.059,1756353.234,182483.198,590.8012065
VT,2003.3,2003,3,2203155.09,1623083.497,1130605.184,593.628006
VT,2003.4,2003,4,2246539.45,1608301.051,367787.886,598.1513204
VT,2004.1,2004,1,2207803.251,1667846.315,233864.412,602.3683912
VT,2004.2,2004,2,2490813.081,1854674.977,182812.752,610.5579062
VT,2004.3,2004,3,2279611.134,1679362.76,1146204.665,614.45255
VT,2004.4,2004,4,2376641.229,1708723.573,384624.375,620.6784495
VT,2005.1,2005,1,2368819.491,1769283.127,251918.181,628.6504454
VT,2005.2,2005,2,2585362.186,1924829.398,193884.967,632.4859769
VT,2005.3,2005,3,2391780.517,1735590.103,1167110.887,638.045399
VT,2005.4,2005,4,2434294.367,1750441.462,380881.982,640.3958407
VT,2006.1,2006,1,2508922.951,1869106.304,255247.308,648.3102636
VT,2006.2,2006,2,2627269.749,1947659.349,190086.199,649.7864727
VT,2006.3,2006,3,2612926.034,1899630.396,1208596.67,662.4956291
VT,2006.4,2006,4,2537524.817,1812159.461,365719.915,667.7048062
VT,2007.1,2007,1,2548814.335,1871219.366,244662.322,669.6787638
VT,2007.2,2007,2,2740449.033,2025075.635,185672.853,675.4860264
VT,2007.3,2007,3,2677391.446,1928507.398,1216665.324,679.2366601
VT,2007.4,2007,4,2653377.082,1883570.945,362028.102,686.7638624
VT,2008.1,2008,1,2661206.631,1941410.083,248108.788,693.5171115
VT,2008.2,2008,2,2871945.005,2100740.634,191387.573,702.2802986
VT,2008.3,2008,3,2799442.373,2004077.285,1228980.588,709.8616684
VT,2008.4,2008,4,2726209.885,1915219.936,347095.942,714.7442938
VT,2009.1,2009,1,2735716.686,1979354.548,236972.709,720.3813215
VT,2009.2,2009,2,2964794.438,2113386.216,176017.61,728.3048236
VT,2009.3,2009,3,2656594.41,1871577.86,1169637.586,724.4102116
VT,2009.4,2009,4,2651708.071,1801396.601,320903.884,726.8318735
VT,2010.1,2010,1,2657615.246,1874544.141,211981.896,729.1964349
VT,2010.2,2010,2,2979137.747,2085416.833,162164.745,736.3064
VT,2010.3,2010,3,2591647.321,1806061.97,1270893.62,734.8800864
VT,2010.4,2010,4,2737262.969,1867014.204,463195.43,742.282977
VT,2011.1,2011,1,2759068.182,1954448.456,281370.616,747.4961451
VT,2011.2,2011,2,3042290.739,2141314.562,211207.272,749.6336253
VT,2011.3,2011,3,2716741.612,1909284.303,1457207.658,756.0557066
VT,2011.4,2011,4,2838185.934,1924913.045,664415.166,759.6554764
VT,2012.1,2012,1,2862515.02,2060044.028,388071.456,765.3879318
VT,2012.2,2012,2,3054860.491,2163280.211,274443.767,764.5009482
VT,2012.3,2012,3,2873460.195,2024948.28,1644146.594,772.2944154
VT,2012.4,2012,4,2939769.606,2009959.461,848773.176,777.4164367
VT,2013.1,2013,1,2858869.638,2073964.926,466347.879,773.3093308
VT,2013.2,2013,2,3156971.705,2237107.614,321828.628,778.4385944
VT,2013.3,2013,3,2961686.57,2072884.346,1671950.769,782.6904174
VT,2013.4,2013,4,3041996.925,2069435.814,859911.898,786.7624433
VT,2014.1,2014,1,2953920.631,2109663.276,481208.633,792.6118939
VT,2014.2,2014,2,3271374.576,2294782.745,339558.873,797.9785835
VT,2014.3,2014,3,3042473.507,2129460.857,1706640.984,801.3583406
VT,2014.4,2014,4,3098074.99,2091440.243,868587.543,802.8808831
VT,2015.1,2015,1,3061999.878,2188349.588,489693.632,806.958475
VT,2015.2,2015,2,3436178.41,2416218.169,353508.743,815.9983018
VT,2015.3,2015,3,3133635.806,2205158.238,1760794.557,819.8005442
VT,2015.4,2015,4,3199766.839,2156581,916576.697,824.0280434
VT,2016.1,2016,1,3173753.174,2268845.429,550295.527,829.7672935
VT,2016.2,2016,2,3591402.353,2518093.764,388278.291,838.8402859
VT,2016.3,2016,3,3179584.262,2198551.322,1775270.246,841.4304963
VT,2016.4,2016,4,3289490.273,2228588.174,946391.645,847.0372907
VT,2017.1,2017,1,3399387.819,2393316.547,536681.414,860.0110708
VT,2017.2,2017,2,3500550.068,2481638.849,357233.664,853.767848
VT,2017.3,2017,3,3406497.81,2333279.783,1865462.746,867.7892056
VT,2017.4,2017,4,3369180.744,2282150.824,952277.442,871.5103362
VT,2018.1,2018,1,3371709.435,2349971.607,533016.662,868.8776369
WA,1971.1,1971,1,NA,NA,NA,NA
WA,1971.2,1971,2,NA,NA,NA,NA
WA,1971.3,1971,3,NA,NA,NA,NA
WA,1971.4,1971,4,NA,NA,NA,NA
WA,1972.1,1972,1,NA,NA,NA,NA
WA,1972.2,1972,2,NA,NA,NA,NA
WA,1972.3,1972,3,NA,NA,NA,NA
WA,1972.4,1972,4,NA,NA,NA,NA
WA,1973.1,1973,1,NA,NA,NA,NA
WA,1973.2,1973,2,NA,NA,NA,NA
WA,1973.3,1973,3,NA,NA,NA,NA
WA,1973.4,1973,4,NA,NA,NA,NA
WA,1974.1,1974,1,NA,NA,NA,NA
WA,1974.2,1974,2,NA,NA,NA,NA
WA,1974.3,1974,3,2140077.171,1911008.624,1821786.985,44.44160947
WA,1974.4,1974,4,2290323.819,2055900.071,1529809.04,89.85988299
WA,1975.1,1975,1,2434890.401,2204602.844,958024.681,136.3668927
WA,1975.2,1975,2,2529749.058,2282842.271,648778.877,185.1415044
WA,1975.3,1975,3,2410343.848,2156505.568,2042114.713,188.9667553
WA,1975.4,1975,4,2588033.688,2310500.33,1701501.861,193.687776
WA,1976.1,1976,1,2691719.941,2426691.076,1037140.843,198.060926
WA,1976.2,1976,2,2833394.355,2551183.659,712413.592,202.9400309
WA,1976.3,1976,3,2705006.36,2420189.881,2293548.961,206.3945559
WA,1976.4,1976,4,2904536.581,2609024.128,1923177.299,209.6121911
WA,1977.1,1977,1,3076945.97,2784068.73,1210416.968,213.874226
WA,1977.2,1977,2,3232839.668,2920867.979,863808.584,217.7245588
WA,1977.3,1977,3,3097308.147,2784459.379,2627166.134,221.4724921
WA,1977.4,1977,4,3316999.328,2988200.981,2202887.392,224.9753984
WA,1978.1,1978,1,3585284.977,3247823.036,1420537.09,229.3782738
WA,1978.2,1978,2,3685035.435,3328099.042,1018248.233,232.4504938
WA,1978.3,1978,3,4180068.092,3386432.512,3176714.834,236.6672105
WA,1978.4,1978,4,4446585.43,3629575.378,2637222.242,240.3631949
WA,1979.1,1979,1,4659271.321,3848184.612,1693301.095,243.7824594
WA,1979.2,1979,2,4907115.491,4042417.646,1260045.329,249.0306583
WA,1979.3,1979,3,4894022.824,4008404.157,3736812.033,254.7220569
WA,1979.4,1979,4,5215127.276,4297688.804,3088840.719,260.3954251
WA,1980.1,1980,1,5504206.908,4600289.675,1971330.468,266.5364041
WA,1980.2,1980,2,5723841.673,4739203.611,1408931.786,272.6208752
WA,1980.3,1980,3,5622380.551,4601833.149,4280715.555,278.3080158
WA,1980.4,1980,4,5770554.943,4722860.564,3263256.726,283.959499
WA,1981.1,1981,1,5981968.93,4955608.408,1968077.331,289.8199846
WA,1981.2,1981,2,6364172.496,5247848.339,1401361.14,297.6788364
WA,1981.3,1981,3,6074193.512,4941060.656,4600978.67,303.3023696
WA,1981.4,1981,4,6430755.536,5260786.141,3569399.683,310.8116248
WA,1982.1,1982,1,6622293.365,5496093.924,2089273.354,318.2207336
WA,1982.2,1982,2,6758708.16,5527186.807,1399728.466,324.3835773
WA,1982.3,1982,3,6232400.226,5025359.766,4698602.593,329.0265689
WA,1982.4,1982,4,6457680.357,5190267.514,3516763.579,333.1244006
WA,1983.1,1983,1,6560766.544,5402578.833,2042934.985,336.0197799
WA,1983.2,1983,2,6612716.209,5371113.791,1332727.162,337.2236488
WA,1983.3,1983,3,6265121.619,5033716.713,4718968.478,339.4178949
WA,1983.4,1983,4,6555458.292,5274756.408,3618629.882,340.1180755
WA,1984.1,1984,1,6795020.259,5496046.451,2233969.651,341.3553659
WA,1984.2,1984,2,6851262.952,5497045.144,1526562.362,341.6625632
WA,1984.3,1984,3,6731419.98,5324428.878,5014224.464,344.6506647
WA,1984.4,1984,4,6918641.393,5591653.357,3853598.028,346.6245578
WA,1985.1,1985,1,7080980.337,5712307.283,2389998.03,346.3819288
WA,1985.2,1985,2,7239265.345,5857248.916,1680621.014,348.1477394
WA,1985.3,1985,3,7120411.493,5621776.359,5133497.802,349.9385707
WA,1985.4,1985,4,7417290.551,5870967.731,3305637.736,352.9578834
WA,1986.1,1986,1,7516180.272,6011325.193,2012857.568,355.8029675
WA,1986.2,1986,2,7721510.549,6157785.446,1427071.131,359.0578329
WA,1986.3,1986,3,7631703.989,6028228.235,5594729.757,361.7828854
WA,1986.4,1986,4,7901118.941,6273396.217,3912403.247,363.994654
WA,1987.1,1987,1,8026247.556,6416129.011,2387398.073,366.91154
WA,1987.2,1987,2,8572199.629,6865832.127,1709893.098,373.0954031
WA,1987.3,1987,3,8162914.285,6458837.968,5950596.349,375.8325527
WA,1987.4,1987,4,8492162.039,6732791.092,4600309.706,378.4131225
WA,1988.1,1988,1,8667103.961,6950136.036,2967041.175,380.0255618
WA,1988.2,1988,2,9265122.545,7413433.621,2163946.171,381.8380149
WA,1988.3,1988,3,8982476.041,7146052.92,6630777.956,385.6289301
WA,1988.4,1988,4,9188205.74,7284772.626,5353764.088,388.1178205
WA,1989.1,1989,1,9592780.236,7676840.919,3591702.578,393.2246529
WA,1989.2,1989,2,9965189.256,7991186.345,2571982.572,395.4519873
WA,1989.3,1989,3,9808966.975,7756422.21,7278609.937,398.9101078
WA,1989.4,1989,4,10178655.94,8090113.563,5932100.61,402.7708386
WA,1990.1,1990,1,10555679.86,8488776.732,4016187.189,405.6082401
WA,1990.2,1990,2,11129443.05,8936263.948,2891756.978,411.1761971
WA,1990.3,1990,3,11031446.92,8785554.757,8179757.907,416.3359058
WA,1990.4,1990,4,11317542.47,9014676.412,6562122.766,420.6958027
WA,1991.1,1991,1,11633449.7,9321627.835,4394206.211,424.7820977
WA,1991.2,1991,2,12298174.05,9825845.753,3065762.126,430.8959388
WA,1991.3,1991,3,11743570.53,9201620.265,8078308.774,435.6719987
WA,1991.4,1991,4,12040674.65,9406799.863,6860376.293,441.7200383
WA,1992.1,1992,1,12476935.46,9882781.918,4582689.374,449.1984092
WA,1992.2,1992,2,13085087.31,10358316.87,3164685.028,455.326835
WA,1992.3,1992,3,12727997.41,9927656.657,9127751.166,461.9212353
WA,1992.4,1992,4,12929439.43,10053457.28,7332962.81,466.8666826
WA,1993.1,1993,1,13389158.32,10517969.61,4855116.074,472.7662892
WA,1993.2,1993,2,14749441.92,11717126.9,3340384.926,486.2170897
WA,1993.3,1993,3,12838079.2,9872585.032,9222680.265,485.3987939
WA,1993.4,1993,4,13651976.91,10565989.5,7812250.604,489.6223444
WA,1994.1,1994,1,14006943,10975796.92,5245492.311,492.3694883
WA,1994.2,1994,2,14804902.57,11614917.93,3635338.241,489.2205046
WA,1994.3,1994,3,13668041.94,10613086.74,9873720.749,493.3419975
WA,1994.4,1994,4,14318683.54,11133133.47,8349106.531,495.9316736
WA,1995.1,1995,1,14926166.02,11708782.98,5850619.409,500.6243737
WA,1995.2,1995,2,15220288.19,11937973.26,4029315.013,500.9725918
WA,1995.3,1995,3,14905771.3,11616697.57,10620032.74,508.4095888
WA,1995.4,1995,4,15194775.24,11864555.08,8576547.783,513.3676274
WA,1996.1,1996,1,15556560.82,12242431.49,5830813.585,516.7566975
WA,1996.2,1996,2,15998649.54,12582146.68,4128113.623,522.2578595
WA,1996.3,1996,3,15964259.64,12507398.21,11208793.83,529.0915011
WA,1996.4,1996,4,16301119.15,12786457.39,8877731.39,535.7938031
WA,1997.1,1997,1,16778953.98,13303084.82,6188520.781,541.7398748
WA,1997.2,1997,2,17702679.3,14138855.87,4543770.561,549.3199699
WA,1997.3,1997,3,17692602.87,14118833.39,11283089.2,557.476373
WA,1997.4,1997,4,18180946.41,14555146.73,9852296.366,565.8096571
WA,1998.1,1998,1,18661926.44,15026021.38,6881265.452,574.573125
WA,1998.2,1998,2,19817281.16,16060913.63,5076053.926,585.4058073
WA,1998.3,1998,3,19578482.52,15828684.33,13282980.22,594.8831621
WA,1998.4,1998,4,20242813.6,16426844.33,10821773.08,605.7389593
WA,1999.1,1999,1,20858809.57,17069699.39,7563105.475,617.5845064
WA,1999.2,1999,2,22183211.28,18149548.06,5542382.033,631.1000764
WA,1999.3,1999,3,21475985.64,17623228.49,14087666.2,641.4031447
WA,1999.4,1999,4,21687171.86,17631430.68,11817165.29,649.9318491
WA,2000.1,2000,1,23269462.42,19162798.31,8483013.679,665.10433
WA,2000.2,2000,2,25142355.62,20828348.93,6221449.511,683.7617953
WA,2000.3,2000,3,24818900.86,20588140.79,15579522.85,704.5467229
WA,2000.4,2000,4,23866309.99,19538019.85,12338733.24,715.4973991
WA,2001.1,2001,1,23759604.94,19431441.45,8636867.044,715.013471
WA,2001.2,2001,2,24800096.04,20303495.67,6292690.826,709.2539342
WA,2001.3,2001,3,24074559.06,19527302.14,16435070.78,701.6289636
WA,2001.4,2001,4,24810355.75,20104629.81,12824321.43,708.6686896
WA,2002.1,2002,1,24168538.12,19465616.51,8894166.828,713.1686302
WA,2002.2,2002,2,24458696.63,19546612.17,6145582.353,715.1544446
WA,2002.3,2002,3,23983274.73,19093843.51,16541028.96,719.5833924
WA,2002.4,2002,4,24122140.16,19102439.65,12979277.94,718.8656941
WA,2003.1,2003,1,24516998.46,19517309.49,9269108.873,724.2552417
WA,2003.2,2003,2,24995333.07,19830131.07,6570184.225,729.0897717
WA,2003.3,2003,3,24066159.2,18876251.31,16737038.61,728.9634529
WA,2003.4,2003,4,24878221.95,19557165.98,13172265.92,734.1319086
WA,2004.1,2004,1,25447432.66,20209785.16,9546365.918,740.8257945
WA,2004.2,2004,2,25429268.09,19981014.47,6897276.118,743.150446
WA,2004.3,2004,3,24371117.62,19021083.55,17104054.61,744.253979
WA,2004.4,2004,4,24918269.17,19393601.71,13770640.39,741.1648346
WA,2005.1,2005,1,25776977.64,20306750.66,10081568.75,740.3463737
WA,2005.2,2005,2,27095444.82,21368419.42,7442233.216,748.3693843
WA,2005.3,2005,3,25649477.75,20120449.13,18078354.23,752.8263246
WA,2005.4,2005,4,26388088.02,20611702.96,14478170.25,758.6311073
WA,2006.1,2006,1,28299869.49,22399014.07,10880183.92,771.5812176
WA,2006.2,2006,2,28339173.01,22426939.1,7697806.203,774.9385844
WA,2006.3,2006,3,28893289.84,22911937.43,20233371.92,791.6943059
WA,2006.4,2006,4,28597480.12,22514883.17,15132898.42,801.1869159
WA,2007.1,2007,1,30044459.68,23950787.13,11064376.68,806.7201633
WA,2007.2,2007,2,30646352.52,24387009.88,8060696.241,817.2953067
WA,2007.3,2007,3,31011051.84,24718793.52,21741607.73,825.8756742
WA,2007.4,2007,4,30724962.36,24266415.72,16065929.54,834.6519607
WA,2008.1,2008,1,32868989.75,26325131.14,11515370.51,848.5543004
WA,2008.2,2008,2,32894889.85,26128529.19,8418676.683,858.1353013
WA,2008.3,2008,3,32891740.21,26085691.97,23195129.66,866.1921121
WA,2008.4,2008,4,32107582.03,25163837.2,17132269.84,872.7970721
WA,2009.1,2009,1,34241584.99,27242355.52,12285676.75,879.8433781
